character_id,name,normalized_name,gender
4416,Buddhist Monk,buddhist monk,unknown
4417,Anguished Woman,anguished woman,unknown
4418,MAN IN DEVIL SUIT,man in devil suit,unknown
4419,Marine Biologist,marine biologist,unknown
4420,Bookstore Clerk,bookstore clerk,unknown
4421,EURO-TRASH VOICE,euro-trash voice,unknown
4422,ARCHANGEL,archangel,unknown
4423,Demon,demon,unknown
4424,Dean Martin,dean martin,unknown
4425,Public Radio Announcer,public radio announcer,unknown
4426,Female Radio Host,female radio host,unknown
4427,Stefan Whitmore,stefan whitmore,unknown
4428,Bohemian-looking Man,bohemian-looking man,unknown
4429,Goat,goat,unknown
4430,Katja,katja,unknown
4431,Vicki,vicki,unknown
4432,Male Crowd,male crowd,unknown
4433,Clay,clay,unknown
4434,Humbleton Passersby,humbleton passersby,unknown
4435,Humbleton Man,humbleton man,unknown
4436,Humbleton Woman,humbleton woman,unknown
4437,Jason Bateman,jason bateman,unknown
4438,Sister Thomasina,sister thomasina,unknown
4440,Sean's Dad,seans dad,unknown
4441,Young Sean,young sean,unknown
4442,St. Sebastian,st sebastian,unknown
4443,Dying Soldier,dying soldier,unknown
4444,Church Women,church women,unknown
4445,Croquet Player #1,croquet player 1,unknown
4446,Croquet Player #2,croquet player 2,unknown
4447,Emcee,emcee,unknown
4448,Pious Riot,pious riot,unknown
4449,Band Member,band member,unknown
4450,Band Members,band members,unknown
4451,1st Leader,1st leader,unknown
4452,2nd Leader,2nd leader,unknown
4453,1st Army,1st army,unknown
4454,2nd Army,2nd army,unknown
4455,Oakland Player,oakland player,unknown
4456,1st Actress,1st actress,unknown
4457,2nd Actress,2nd actress,unknown
4458,Character,character,unknown
4459,SEA CREATURE,sea creature,unknown
4460,Caleb Thorn,caleb thorn,unknown
4461,MANATEE,manatee,unknown
4462,Victor,victor,unknown
4463,Uncle John,uncle john,unknown
4464,Aunt Kathy,aunt kathy,unknown
4465,Randy,randy,unknown
4466,Jet Skier #1,jet skier 1,unknown
4467,Jet Skier #2,jet skier 2,unknown
4468,Jet Skiers,jet skiers,unknown
4469,Vampire Puppet,vampire puppet,unknown
4470,Frederick Ives Hologram,frederick ives hologram,unknown
4471,Katherine Blodgett Hologram,katherine blodgett hologram,unknown
4472,Alexander Graham Bell Hologram,alexander graham bell hologram,unknown
4473,Elisha Gray Hologram,elisha gray hologram,unknown
4405,Tab Spangler,tab spangler,m
4439,Father Sean,father sean,m
4386,Bender,bender,m
4474,Museum Head,museum head,unknown
4475,SHADOWY CREATURE,shadowy creature,unknown
4476,Plant Monster,plant monster,unknown
4477,Pane Of Glass,pane of glass,unknown
4478,Shrimp Monster,shrimp monster,unknown
4479,Milton Burkhart,milton burkhart,unknown
4480,Gravedigger Billy,gravedigger billy,unknown
4481,Cowboy In Black,cowboy in black,unknown
4482,Ben Cartwright,ben cartwright,unknown
4483,Child Therapist,child therapist,unknown
4484,2-Year-Old Bart,2-year-old bart,unknown
4485,Grandmotherly Woman,grandmotherly woman,unknown
4486,Bart Spider,bart spider,unknown
4487,Milhouse Slug,milhouse slug,unknown
4488,Wild Beast #1,wild beast 1,unknown
4489,Wild Beast #2,wild beast 2,unknown
4490,Wild Beast #3,wild beast 3,unknown
4491,WILD BEASTS,wild beasts,unknown
4492,Emotional Woman,emotional woman,unknown
4493,Amer-asian Girl,amer-asian girl,unknown
4494,Bratty Teenage Boy,bratty teenage boy,unknown
4495,Bratty Teenage Boy #2,bratty teenage boy 2,unknown
4496,Bratty Teenage Boy #3,bratty teenage boy 3,unknown
4497,Therapist,therapist,unknown
4498,Old Robot,old robot,unknown
4499,Silver-haired Priest,silver-haired priest,unknown
4500,Bunny,bunny,unknown
4501,Terry Bradshaw,terry bradshaw,unknown
4502,Angels,angels,unknown
4503,Grampa Gorilla,grampa gorilla,unknown
4504,Dracula Hibbert,dracula hibbert,unknown
4505,Einstein Lisa,einstein lisa,unknown
4506,Homer's Head,homers head,unknown
4507,Werewolf Bart,werewolf bart,unknown
4508,Apu Robot,apu robot,unknown
4509,Moe Pacifier,moe pacifier,unknown
4510,Lenny Pacifier,lenny pacifier,unknown
4511,Dennis Rodman Pacifier,dennis rodman pacifier,unknown
4512,Strongman,strongman,unknown
4513,British Woman,british woman,unknown
4514,Old Marge,old marge,unknown
4515,Artsy Clerk,artsy clerk,unknown
4516,Pirate,pirate,unknown
4517,Wolfcastle Supporters,wolfcastle supporters,unknown
4518,Bunny Referee,bunny referee,unknown
4519,Women On Tour,women on tour,unknown
4520,Dolphin,dolphin,unknown
4521,Thought Bubble Marge,thought bubble marge,unknown
4522,Nana,nana,unknown
4523,Younger Milhouse,younger milhouse,unknown
4524,Italian Woman,italian woman,unknown
4525,Sheila,sheila,unknown
4526,Tammy's Husband,tammys husband,unknown
4527,Kolani,kolani,unknown
4528,Titi,titi,unknown
4529,Nene Bird,nene bird,unknown
4530,Lamborgotti Executive,lamborgotti executive,unknown
4531,Goat Woman,goat woman,unknown
4532,Female Grape Stomper,female grape stomper,unknown
4533,Male Grape Stomper,male grape stomper,unknown
4534,Francesca Terwilliger,francesca terwilliger,unknown
4535,Gino,gino,unknown
4536,Italian Sausage Maker,italian sausage maker,unknown
4537,GOAT LADY,goat lady,unknown
4538,Gondola Driver,gondola driver,unknown
4540,Joseph,joseph,unknown
4541,Hibbert Wise Man,hibbert wise man,unknown
4542,Skinner Wise Man,skinner wise man,unknown
4543,Frink Wise Man,frink wise man,unknown
4544,King Herod,king herod,unknown
4545,Shepherd Carl,shepherd carl,unknown
4546,Shepherd Lenny,shepherd lenny,unknown
4547,WISE MAN HIBBERT,wise man hibbert,unknown
4548,Baby Jesus,baby jesus,unknown
4549,Matthew,matthew,unknown
4550,Impaled Roman Soldiers,impaled roman soldiers,unknown
4551,Energizer Bunny,energizer bunny,unknown
4552,Battery,battery,unknown
4553,Cyrus,cyrus,unknown
4555,Elderly Cyrus,elderly cyrus,unknown
4556,Native Wives,native wives,unknown
4557,Coin Basket,coin basket,unknown
4559,Local Announcer,local announcer,unknown
4560,William H. Macy,william h macy,unknown
4561,Spanish Captain,spanish captain,unknown
4562,Spanish Sailor,spanish sailor,unknown
4563,Painter,painter,unknown
4564,Toddler Homer,toddler homer,unknown
4565,40-ish Grampa,40-ish grampa,unknown
4566,Myra,myra,unknown
4567,Large Frog,large frog,unknown
4568,6th Graders,6th graders,unknown
4569,Desk Agent,desk agent,unknown
4570,Fun Homer,fun homer,unknown
4571,Serious Homer,serious homer,unknown
4572,Stavros,stavros,unknown
4573,Salvation Army Driver,salvation army driver,unknown
4574,Bart-Jack,bart-jack,unknown
4575,Bart-waitress,bart-waitress,unknown
4576,Bart Head,bart head,unknown
5192,Film Loop,film loop,unknown
4539,Mary,mary,f
4577,Coach Krupt,coach krupt,m
4558,MASON,mason,m
4578,Go-cart Worker,go-cart worker,unknown
4579,Eli Stern VI,eli stern vi,unknown
4580,Willie's Dad,willies dad,unknown
4581,Baby Willie,baby willie,unknown
4582,Scottish Nurse,scottish nurse,unknown
4583,Groundskeeper Willie's Reflection,groundskeeper willies reflection,unknown
4584,Moe Recording,moe recording,unknown
4586,Charity Titters,charity titters,unknown
4587,Panic Room,panic room,unknown
4588,Bighorn Sheep,bighorn sheep,unknown
4589,Mr. Burns's Reflection,mr burnss reflection,unknown
4590,Pompous Explorer,pompous explorer,unknown
4591,Susan Sarandon,susan sarandon,unknown
4592,Randy Johnson,randy johnson,unknown
4593,Hispanic Man,hispanic man,unknown
4594,Antonio Fargas,antonio fargas,unknown
4595,Female Animal Caretaker,female animal caretaker,unknown
4596,Toot-Toot,toot-toot,unknown
4597,Party Goers,party goers,unknown
4598,Cold Sore,cold sore,unknown
4599,Nascar-type Announcer,nascar-type announcer,unknown
4600,SMOOTH-VOICED MAN,smooth-voiced man,unknown
4601,Dan Castellaneta,dan castellaneta,unknown
4602,Contestant #3,contestant 3,unknown
4603,Female Producer,female producer,unknown
4604,Verity,verity,unknown
4605,Panicky Cameraman,panicky cameraman,unknown
4607,Fox Cameraman,fox cameraman,unknown
4608,Irish Housekeeper,irish housekeeper,unknown
4609,Sports Anchor #2,sports anchor 2,unknown
4610,Point 'n' Laugh,point n laugh,unknown
4611,Rob Reiner,rob reiner,unknown
4612,Celebrity Impersonators,celebrity impersonators,unknown
4613,Owners,owners,unknown
4614,Battleaxe Female Owner,battleaxe female owner,unknown
4615,Mike Wallace,mike wallace,unknown
4616,Dr. Egoyan,dr egoyan,unknown
4617,Charlie Chaplin,charlie chaplin,unknown
4618,Jaquitos Leader,jaquitos leader,unknown
4619,Spanish P.A. Announcer,spanish pa announcer,unknown
4620,Male Factory Worker,male factory worker,unknown
4621,Female Factory Worker,female factory worker,unknown
4622,Pleading Factory Worker,pleading factory worker,unknown
4623,Factory Workers,factory workers,unknown
4624,Factory Worker #1,factory worker 1,unknown
4625,Factory Worker #2,factory worker 2,unknown
4626,Plant Workers,plant workers,unknown
4628,STARGATE CONVENTIONEERS,stargate conventioneers,unknown
4629,College Nerd,college nerd,unknown
4630,COLLEGE NERD #2,college nerd 2,unknown
4631,Indian Passenger,indian passenger,unknown
4632,Indian Man,indian man,unknown
4633,INDIAN MAN #2,indian man 2,unknown
4634,Indian Workers,indian workers,unknown
4635,Indian Worker #1,indian worker 1,unknown
4636,Indian Worker #2,indian worker 2,unknown
4637,Indian Worker #3,indian worker 3,unknown
4638,Kavi,kavi,unknown
4639,Indian Assistant,indian assistant,unknown
4640,Indian Bodyguard,indian bodyguard,unknown
4641,Richard Dean Anderson's Thoughts,richard dean andersons thoughts,unknown
4642,Beefeater Lenny,beefeater lenny,unknown
4643,Beefeater Carl,beefeater carl,unknown
4644,FLANDISH,flandish,unknown
4645,Moezekiel,moezekiel,unknown
4646,Mayflower Crew,mayflower crew,unknown
4647,Pilgrims,pilgrims,unknown
4648,Pilgrim Smithers,pilgrim smithers,unknown
4649,Brother Willie,brother willie,unknown
4650,Fletcher Christian,fletcher christian,unknown
4652,Crew,crew,unknown
4653,Bosun Willie,bosun willie,unknown
4654,King Homer,king homer,unknown
4655,Queen Marge,queen marge,unknown
4656,Tahitian Man,tahitian man,unknown
4657,Sculptor,sculptor,unknown
4658,Tahitian Juggler,tahitian juggler,unknown
4659,Half Of Crew,half of crew,unknown
4660,Capt. Burns,capt burns,unknown
4661,Old Jewish Woman,old jewish woman,unknown
4662,Surviving Men,surviving men,unknown
4663,CHIEF PETTY OFFICER WIGGUM,chief petty officer wiggum,unknown
4664,C.P.O. Wiggum,cpo wiggum,unknown
4665,Gilbert O. Sullivan,gilbert o sullivan,unknown
4666,Wise Old Cat,wise old cat,unknown
4667,Baby Itchy,baby itchy,unknown
4668,Knives,knives,unknown
4669,Hip Audience Members,hip audience members,unknown
4670,Juliana Krellner,juliana krellner,unknown
4671,Principal Upfoot,principal upfoot,unknown
4672,Mr. Pierce,mr pierce,unknown
4673,Assistant G.K. Skinner,assistant gk skinner,unknown
4674,Greater Than Or Equal To Sign,greater than or equal to sign,unknown
4675,Number 8,number 8,unknown
4676,Number 27,number 27,unknown
4606,Charles Heathbar,charles heathbar,m
4627,Richard Dean Anderson,richard dean anderson,m
4651,Bligh,bligh,m
4677,MELANIE UPFOOT,melanie upfoot,unknown
4678,Sal Bando,sal bando,unknown
4679,Gene Tenace,gene tenace,unknown
4680,Mail Lady,mail lady,unknown
4681,Bride,bride,unknown
4682,Housekeeper #1,housekeeper 1,unknown
4683,Housekeeper #2,housekeeper 2,unknown
4684,Housekeepers,housekeepers,unknown
4685,Facilitator,facilitator,unknown
4686,Bachelor #1,bachelor 1,unknown
4687,Grumpy-looking Man,grumpy-looking man,unknown
4688,Effeminate Bachelor,effeminate bachelor,unknown
4689,Good-looking Bachelor,good-looking bachelor,unknown
4690,Twin Guy #1,twin guy 1,unknown
4691,The Players,the players,unknown
4692,Will Smith,will smith,unknown
4693,Museum Employee,museum employee,unknown
4694,Imax Narrator,imax narrator,unknown
4695,Melanie Griffith,melanie griffith,unknown
4696,Little Moe Szyslak,little moe szyslak,unknown
4697,Clarisse Drummond,clarisse drummond,unknown
4698,Wallace Brady,wallace brady,unknown
4699,Scientist-type,scientist-type,unknown
4700,DETECTIVE #1,detective 1,unknown
4701,Detective #2,detective 2,unknown
4702,HUNCH,hunch,unknown
4703,Female Left-fielder,female left-fielder,unknown
4705,BUCK/TABITHA,bucktabitha,unknown
4706,Sports Talk Radio Host,sports talk radio host,unknown
4707,2nd Duffman,2nd duffman,unknown
4708,DUFFMEN,duffmen,unknown
4709,Tito,tito,unknown
4710,Dragon,dragon,unknown
4711,James Hetfield,james hetfield,unknown
4712,Lars Ulrich,lars ulrich,unknown
4713,Kirk Hammett,kirk hammett,unknown
4714,Robert Trujillo,robert trujillo,unknown
4716,Spirits,spirits,unknown
4717,Calabresis,calabresis,unknown
4718,Dante Calabresi,dante calabresi,unknown
4719,DANTE JR.,dante jr,unknown
4720,Primo,primo,unknown
4721,Dr. Brentano,dr brentano,unknown
4722,Homer Drums,homer drums,unknown
4723,Jack White,jack white,unknown
4724,Meg White,meg white,unknown
4725,Skinny,skinny,unknown
4726,JAZZ MUSICIAN #2/MARBLES,jazz musician 2marbles,unknown
4727,Marbles,marbles,unknown
4728,Mutt,mutt,unknown
4729,Smiley,smiley,unknown
4730,GRIZZLED FEMALE VOICE,grizzled female voice,unknown
4731,Tootsie Childs,tootsie childs,unknown
4732,Persian Salesman,persian salesman,unknown
4733,CLARA PELLER,clara peller,unknown
4734,ROCKY BALBOA,rocky balboa,unknown
4735,Nascar Announcer,nascar announcer,unknown
4736,Contractors,contractors,unknown
4737,Contractor #1,contractor 1,unknown
4738,Contractor #2,contractor 2,unknown
4739,Mr. Peanut,mr peanut,unknown
4740,Coaster Weirdoes,coaster weirdoes,unknown
4741,Male Coaster Weirdo,male coaster weirdo,unknown
4742,Female Coaster Weirdo,female coaster weirdo,unknown
4743,Teen Girl,teen girl,unknown
4744,SIR MIX-A-LOT,sir mix-a-lot,unknown
4745,50-Foot Lenny,50-foot lenny,unknown
4746,Invisible Carl,invisible carl,unknown
4747,SOUTHERN TV THERAPIST,southern tv therapist,unknown
4748,DR. PHIL,dr phil,unknown
4749,Fudge Box,fudge box,unknown
4750,Heckler #1,heckler 1,unknown
4751,Heckler #2,heckler 2,unknown
4752,Shape,shape,unknown
4753,Golem,golem,unknown
4754,Female Golem,female golem,unknown
4755,Orson Welles,orson welles,unknown
4756,Production Assistant,production assistant,unknown
4757,Recruiter #1,recruiter 1,unknown
4758,Recruiter #2,recruiter 2,unknown
4759,Drill Sergeant,drill sergeant,unknown
4760,Female Sergeant,female sergeant,unknown
4761,Cereal Captain,cereal captain,unknown
4762,Southern Soldier,southern soldier,unknown
4763,Assorted Townspeople,assorted townspeople,unknown
4764,Homeless Lady,homeless lady,unknown
4765,Meek Assistant,meek assistant,unknown
4766,Dwarf Cop,dwarf cop,unknown
4767,Tweedy Writers,tweedy writers,unknown
4768,Tom Wolfe,tom wolfe,unknown
4769,Admirers,admirers,unknown
4770,Festival Host,festival host,unknown
4771,Gore Vidal,gore vidal,unknown
4772,Woman At Festival,woman at festival,unknown
4773,Man At Festival,man at festival,unknown
4774,Michael Chabon,michael chabon,unknown
4775,Stoner In Audience,stoner in audience,unknown
4776,Jonathan Franzen,jonathan franzen,unknown
4777,Older Vermont Man,older vermont man,unknown
4778,Grad Students,grad students,unknown
4779,Vermont Woman,vermont woman,unknown
4780,Other Men,other men,unknown
4781,Max,max,unknown
4704,TABITHA,tabitha,f
4782,OLDER WOMAN'S VOICE,older womans voice,unknown
4783,Max's Widow,maxs widow,unknown
4784,Opal,opal,unknown
4785,Prof. Stein,prof stein,unknown
4786,Disclaimer,disclaimer,unknown
4787,Skinny Kid,skinny kid,unknown
4788,Anguished Man,anguished man,unknown
4789,iPod,ipod,unknown
4790,"DEWEY BUNNEL OF ""AMERICA""",dewey bunnel of america,unknown
4791,Spider-Man,spider-man,unknown
4792,Dr. Octopus,dr octopus,unknown
4793,Greystash,greystash,unknown
4794,ANGELICA,angelica,unknown
4795,Snake Wizard,snake wizard,unknown
4796,2-headed Woman,2-headed woman,unknown
4797,Dummy,dummy,unknown
4798,MUFFLED FEMALE VOICE,muffled female voice,unknown
4799,T.R. Francis,tr francis,unknown
4800,Galahad,galahad,unknown
4801,Maluicious Krubb,maluicious krubb,unknown
4802,Angelica Button,angelica button,unknown
4803,Telephone Worker,telephone worker,unknown
4804,Ice Dancers,ice dancers,unknown
4805,Elvis Stojko,elvis stojko,unknown
4806,Snowman,snowman,unknown
4807,Candy Cane,candy cane,unknown
4808,Grumple,grumple,unknown
4809,Phillip,phillip,unknown
4810,Costington's Daughter,costingtons daughter,unknown
4811,PEPPY FEMALE TV ANNOUNCER,peppy female tv announcer,unknown
4812,13-Year-Old Patty,13-year-old patty,unknown
4813,7-Year-Old Marge,7-year-old marge,unknown
4814,Leather-skinned Man,leather-skinned man,unknown
4815,Salespeople,salespeople,unknown
4816,Gil's Boss,gils boss,unknown
4817,Grumples,grumples,unknown
4818,Female Candy Worker,female candy worker,unknown
4819,Candy Workers,candy workers,unknown
4820,Male Candy Worker,male candy worker,unknown
4822,Zeke,zeke,unknown
4823,Grizzled Old Salt,grizzled old salt,unknown
4824,Fausto,fausto,unknown
4825,Voice From Diorama,voice from diorama,unknown
4826,Weather Forecaster,weather forecaster,unknown
4827,Preacher,preacher,unknown
4828,Man In I.N.S. Jacket,man in ins jacket,unknown
4829,Mermaid,mermaid,unknown
4830,GRUFF JAPANESE SAILOR,gruff japanese sailor,unknown
4831,Lumberjack,lumberjack,unknown
4832,Meaux,meaux,unknown
4833,Gendarme Wiggum,gendarme wiggum,unknown
4834,Footman Mel,footman mel,unknown
4835,All Partygoers,all partygoers,unknown
4836,Bandit,bandit,unknown
4837,Bart-man,bart-man,unknown
4838,The Serpent,the serpent,unknown
4839,Poison Lenny,poison lenny,unknown
4840,Bathing Beauty,bathing beauty,unknown
4841,Cletus' Son,cletus son,unknown
4842,NATIVE AMERICAN REPORTER,native american reporter,unknown
4843,John Squawking Bear,john squawking bear,unknown
4844,Hippie Hulk,hippie hulk,unknown
4845,PRETTY BLONDE GIRL,pretty blonde girl,unknown
4846,Teen Boy,teen boy,unknown
4847,Odd-looking Man,odd-looking man,unknown
4848,Darcy's Mom,darcys mom,unknown
4849,Darcy's Dad,darcys dad,unknown
4850,11-Year-Old Moe,11-year-old moe,unknown
4851,8-Year-Old Lenny,8-year-old lenny,unknown
4852,8-Year-Old Carl,8-year-old carl,unknown
4853,8-Year-Old Barney,8-year-old barney,unknown
4854,8-Year-Old Homer,8-year-old homer,unknown
4855,Other Children,other children,unknown
4856,8-Year-Old Wiggum,8-year-old wiggum,unknown
4857,16-Year-Old Wiggum,16-year-old wiggum,unknown
4858,24-Year-Old Wiggum,24-year-old wiggum,unknown
4859,32-Year-Old Wiggum,32-year-old wiggum,unknown
4860,24-Year-Old Homer,24-year-old homer,unknown
4861,Grieving Widow,grieving widow,unknown
4862,32-Year-Old Homer,32-year-old homer,unknown
4863,Band Leader,band leader,unknown
4864,8-Year-Old Frink,8-year-old frink,unknown
4865,8-Year-Old Eleanor,8-year-old eleanor,unknown
